254	" His old van was parked on 5th Avenue. He was a street vendor. He brought a tiny sewing machine out of his van. ""This is 100 years old,"" he said. ""It works great. It's manually powered. I'll never sell it."" His sidewalk stand was next to his van. A sign said, ""We sell old stuff only."" Under an awning were cardboard boxes. They contained hundreds of old maps. ""I've done this forever, but now it's ending,"" he said. ""I can't afford gas for my van. I can't afford my rent in Brooklyn. A friend of mine lives in Vermont. She said I could stay with her for a while. So I'm moving up there when summer ends. I'll be starting a new life at the age of 65! Life's something else, isn't it? You just never know. You never know where it'll take you. You never know how it'll end."""
255	" She was sitting in Washington Square Park. She was young and pretty. The huge arch was to her right. The fountain was to her left. It was a warm, sunny Saturday. Two empty beach chairs and a sign were next to her. The sign said, ""Willing To Listen."" Earl walked over. ""I have two questions. One, does this cost anything? Two, what's the point?"" She said, ""First, it's free. Second, people like to talk. They like to talk about themselves, their lives, and their problems. That's what I'm here for. I listen to them talk. When they finish, they leave. They feel better after they talk. I feel better after I listen. I never try to solve their problems. I never give advice. I never listen to rants about religion, politics, or conspiracies. But I listen to everything else. I've been doing this for eight years, when the weather's nice."""
256	" He was standing at the sink. He had a Fuji apple in his hand. He was digging at the apple with his fingernail. He was mumbling. ""What is your problem?"" his wife asked. He said, ""What's my problem? Who invented these stupid stickers? Who decided to put stickers on fruit? Why are these stickers so hard to peel off? Eating fruit should be a pleasure. But these stickers ruin the pleasure. Fruit didn't use to have stickers, you know. Those were the days! We just washed an apple and ate it. Now we have to peel the sticker off before we can wash it. Why aren't Americans revolting? Who sticks these stickers on fruit? Is that a real job? Or have they modified all fruit so stickers grow on them 'naturally'?"" His wife said, ""Stop complaining. Be glad there isn't a sticker on each one of your red, seedless grapes."""
257	 It was winter. His apartment was cold. He needed pajama bottoms to wear over his boxer shorts. He went to Konway's on 34th Street. They always had great deals on clothes. He found some bottoms for only $4. What a deal! They looked okay. He paid for them. He went home. His apartment had a lot of natural light. He examined them. He noticed a purple stain on the inside of the waistband. Where'd this come from, he wondered. Then he saw two more purple stains on the inside of the seat. Then he saw a hole in the crotch! Did somebody wear these and return them, he wondered. But the original tag was still on the pajama bottoms. He didn't even try them on. He took them back to Konway's. He got his money back. He wore an old pair of jogging pants for the rest of the winter.
258	" He went to an annual bicycle show. It was on Hudson Street in the ""Skylight SoHo."" He had never been there. It sounded like a nice place. Bright, with lots of natural light, he thought. He went on a sunny, Sunday morning. The Skylight SoHo was a red-brick building. It was about 30 feet tall. He didn't see one window. It looked like a warehouse. He went inside. He paid $20. He went into the main hall. About 60 exhibitors were inside. Bright lights illuminated the hall. Where is all the natural light, he wondered. He looked up. There were five big skylights. Paint completely covered four of them. Paint covered 80 percent of the fifth one. What a joke, he thought. How can they call this the ""Skylight"" SoHo? Would you call a table with no legs, a table? They should call it the ""Windowless Warehouse"" Soho, he thought."
259	" Two ""harmless"" cheetahs attacked Hannah, a 60-year-old woman. She was posing with the cats in a game park. The cats didn't seem to mind. Park officials didn't mind. Her husband was taking pictures. A little girl was standing nearby. Suddenly, one cheetah attacked the little girl. Hannah tried to protect her. Both cheetahs turned on Hannah. They clawed her. One tried to put her head in its mouth. Her husband didn't try to save her. He continued to take pictures. Hannah played dead. Moments later, a park official arrived. He had a big stick. He used the stick to chase the cats away. An ambulance took Hannah to the hospital. Doctors treated her injuries. They released her. Her husband posted all the pictures online. A park official said, ""We thought these cats were harmless. They had never attacked anyone before."" Hannah forgave her husband. ""He's old, you know,"" she said."
260	" She won the jackpot. Her lottery ticket was worth $32 million after taxes. She presented the ticket to lottery officials. They asked her to sign it. She was too nervous to sign it. She asked her son, 40, to sign it for her. He didn't sign her name to the ticket. He signed his name. He then collected the $32 million. He bought four houses for himself. He bought ten cars for himself. He bought his mom a new car. He moved her into one of his new houses. He gave her $125,000. He invested the rest of the millions in stocks. He said, ""Mom doesn't know how to manage millions of dollars. I'm protecting her from herself. I'm protecting her from con artists."" Mom said, ""Shame on him! It's my money to spend as I like. I thought I raised him better than this. I'll see him in court."""
261	" Sean went to the bicycle show in SoHo. There were about 60 exhibitors. There were bikes and bike locks. There were bike clothes and bike lights. There were bike helmets and bike gears. One exhibit was for Iride bikes. Sean said, ""That's a great name for a bike-I Ride."" The exhibitor said, ""It's pronounced 'eery day,' not I Ride. 'Iride' is Italian for 'iris.'"" Sean said, ""Who knew? Well, they ought to call it I Ride. It's easier to pronounce."" He visited a ""bicycle painter."" He asked, ""Do you paint bicycles, or do you paint pictures of bicycles?"" She said, ""I paint pictures of bicycles. People send me photos of their bikes. I've been doing this for over 10 years. I also create bike earrings and bike coloring books."" He saw a Mini Cooper. There were Cooper bikes next to it. Cooper makes bikes too, he thought. Who knew?"
262	" He is 60 years old. He rode his first motorcycle when he was 13. Since then, he's owned about 20 motorcycles. He's had about 10 accidents. Some of the accidents put him in the hospital. His wife worries about him. ""I wish you would sell your motorcycle,"" she often says. ""Play golf. Go bowling. Find a safe hobby."" He ignores her. ""I was born to ride,"" he often says. Last month he went for a ride. He went through a curve too fast. He crashed into a mountainside. An ambulance took him to the hospital. His arm and leg were broken. His wife had to care for him at home. Her sister said, ""Your husband is very selfish. He doesn't care that you worry about him. He doesn't care that he might get paralyzed or killed. He only cares about riding his motorcycle. You should have left him years ago."""
263	 It was midnight. No other cars were on the two-lane road. She saw headlights far behind her. They got closer. Suddenly, she saw red lights. She heard a siren. She couldn't believe it. She hadn't been speeding. She hadn't been weaving. Why was a policeman pulling her over? More important, was he a real policeman or a fake policeman? A week ago, someone had murdered a driver on this very road. It had happened late at night. The driver had been shot. TV news reporters suspected a fake policeman. She didn't pull over. She tried to dial
911	 kept flashing. The siren kept blaring. She came to a 24-hour gas station. She pulled in. The car kept going. Was it a police car or not? She couldn't tell. She asked the clerk to dial 911.
264	" Bo is three years old. He's a beagle. He is Jason's pride and joy. Jason said, ""I love Bo like he's my son. I know that sounds crazy. But if you met him, you'd love him too. He has these big, floppy ears. He snores when he sleeps. He chases his tail. He licks my face like it's an ice cream cone. He's so much fun. And he loves me like I'm his dad."" Jason's ex-girlfriend is Jenny. Jenny and Jason raised Bo together. Jenny loves Bo too. In fact, she picked him out at the animal shelter. She says that she is Bo's ""mom."" Jason broke up with Jenny last month. Jenny moved to Queens. She took Bo with her. Jason wants his ""son"" back. He is suing Jenny. Jenny said, ""Bo and I are a package deal. If Jason wants Bo back, he has to take me back."""
265	 She was a real estate salesperson. An apartment was newly available on the Upper East Side. She went to 91st Street to preview the new listing. She used a key to open the building door. She walked up to the second floor. She had a sensitive nose. She smelled something. It smelled like a dead something. She walked up to the third floor. The smell was worse. She took a tissue out of her purse. She held it over her nose. She walked up to the fourth floor. The smell was foul. How do people live here, she wondered. She debated whether to continue upstairs. She squeezed her nostrils together. She breathed through her mouth. She walked slowly up to the fifth floor. The smell was nauseating. She opened the door to apartment 5B. She almost vomited. She hurried downstairs. She went outside. She took deep breaths of fresh air.
266	" Ray was at the 99 Cents store on 32nd Street. He was third in line. He was behind two men. That was good. Men usually paid with cash. They usually bought only a few items at a time. But the man at the head of the line was taking forever. Ray looked hopefully at the other lines. But at least three people were in every line. Ray finally made it to the front of the line. He already had two dollar bills in his hand. The clerk rang up $2.58. Ray had coins in his pocket. He started digging for coins. Then he heard, ""Can you hurry it up? People are waiting in line here."" He turned around. The third person behind him was a bald man. Ray said, ""Excuse me, sir. I waited to get here. Now you can wait to get here."" Ray continued digging out his coins."
267	" The annual food festival near Madison Square Park occurs each May. About 30 vendors participate. Huge, colorful umbrellas stand over 40 small, round tables. Jack and Betty decided to visit the festival. It was 8:30 p.m. ""It should be fun and delicious. I just hope it's still open,"" Betty said. They walked to the festival. They visited each booth. They read each menu. They walked around the tables. They looked at what people were eating. Betty saw something she liked. She said to the diner, ""Excuse me. That looks delicious. Can you tell me what it is? What booth did you get it from?"" The diner told her. Betty went over to that booth. She asked for that dish. The cook said, ""I'm sorry, but we're out of that dish. In fact, we're getting ready to close down. We'll have plenty tomorrow, though. Just try to be here before 8:30."""
268	" ""Mommy, I have to pee,"" said Sandra. They had left their apartment 30 minutes ago. Mom said, ""Honey, didn't you pee before we left home?"" Sandra said no, because she didn't have to. Mom asked her if she could wait a few minutes. ""How many minutes is 'a few'?"" Sandra asked. Mom said a few was just a couple. Sandra said, ""A couple is two. I can wait two minutes."" They continued walking in midtown Manhattan. ""Mommy! I can't wait any longer,"" Sandra groaned. Mom said, ""Just try to hold it, honey. There's a Starbucks around the corner."" They entered the Starbucks. Luckily, the restroom was empty. Mom waited outside the restroom for Sandra to finish. Sandra finished. ""Do you feel better now?"" Mom asked. Sandra said yes. ""That bathroom was so clean,"" she said. ""I'm going to use the bathroom at Starbucks all the time when I grow up."""
269	" The teacher gave the students coloring books. She gave the students crayons. Mason opened his coloring book. He found a picture of a bike. He loved bikes. But he didn't have one yet. His dad had said, ""You'll get a bike when you're seven."" Mason was counting the days. There were 355 days to go. He had told his dad, ""I want a red bike."" Mason colored the bike. He colored everything red. The frame and seat were red. The chain and handlebar were red. The tires and spokes were red. The pedals were red. He showed his picture to the teacher. She said, ""That's very nice, Mason."" He showed his picture to Sofia. She laughed. ""Everything is red,"" she said. ""They don't make bikes like that."" Mason said, ""Maybe they don't. But I will. I'll use red paint and red tape. I'll have the reddest bike in the world."""
270	" Two bank robbers were talking. ""You know,"" said Jesse, ""we used to write, 'This is a stickup' on a piece of paper. Then the bank teller gave us the money. But times have changed. We should use modern technology. For our next job, you give the teller your cell phone. I'll be on the other end of the line. I'll tell the teller it's a stickup. You don't have to say nothing."" A week later, Clyde walked into a Brooklyn bank. He wore a hoodie. He handed his phone to the teller. Jesse told the teller, ""This is a stickup."" The teller gave Clyde bags of money. Clyde walked out of the bank. He got into Jesse's car. Jesse drove off. ""We did it! We're now the original cell phone bank robbers,"" Jesse said. He laughed. Frowning, Clyde said, ""Uh, I forgot my cell phone."" Seconds later, Jesse's phone rang."
271	" The restaurant was on West 31st Street. They sat down at an outside table. They hadn't eaten there before. A waiter came. He brought two menus. He left. They looked at the menus. Scott saw dried-out food on his menu. He frowned. The waiter returned with two glasses of water. His fingers were on the rims of both glasses. He left. Scott said, ""Did you see that? His fingers were all over the glasses. Look. I can see his fingerprints."" Mary said, ""Ask the waiter to bring us two more glasses."" Scott said, ""But he'll ask why."" She said, ""Tell him the water tastes bad."" He said, ""But he'll bring us more of the same water!"" She said, ""Tell him to bring us bottled water."" He said, ""I'm not paying for bottled water. Water is free in New York."" She said, ""You're unbelievable. Tell him to bring us two straws."""
272	" Matt was walking on the sidewalk next to Bryant Park. A woman stopped him. ""Would you like a free book?"" she asked. Matt asked, ""What kind of book?"" It was the New Testament. Matt asked, ""Do I have to give you a donation?"" She said no. He said, ""I'm not very religious."" She said, ""That's okay. All we hope is that you read the book. Maybe it will help you."" Matt asked, ""Do I look like I need help?"" She said, ""We all need help, don't we? You're a lucky man if you don't need help."" Matt said, ""Well, I do need help. But I don't think I'll find help in that book."" She said, ""You'll never know if you don't read it."" Matt took the book. She asked, ""Would you like me to pray for you?"" That's creepy, Matt thought. He said, ""No, thanks. I can pray for myself."""
273	" Facebook's initial public offering was May 18. CNBC was covering the event live. Ian went online at 11 a.m. Shares were selling at $39 each. He decided to gamble his entire savings of $5,000. He placed a market order to buy 128 shares. He waited for the order to fill. Then he remembered something. If the share price increased, he would have to pay the higher price. There is no maximum price per share for a market order. He should have placed a limit order. A limit order sets a maximum price per share. He clicked on a button to cancel his order. His computer screen displayed Cancel Pending. He called his stockbroker. The representative listened to Ian's problem. She said, ""If your order fills first, the cancel won't apply. If the share price doubles later today, you might owe another $5,000. Next time, use a limit order. Good luck."""
274	" Gus was a wealthy man. He owned corporations, buildings, ships, and planes. He owned land and three islands. He had two children, both sons. He loved Sam. He tolerated Earl. Earl was a lazy worker. Sam was a hard worker. Gus did not want to split his fortune equally with his sons. He decided to will Sam 90 percent and Earl 10 percent of his fortune. When Gus finally died, he was worth $100 billion. Sam got 90 percent of Gus's fortune. Earl got 10 percent. Earl was upset. ""This isn't fair,"" he told his brother. ""We're both his sons. Why should you get so much, and I so little?"" Sam said, ""So little? You have $10 billion in cash and assets. Most people would love to be in your shoes. Stop feeling sorry for yourself. If you want $90 billion, use your cash, assets, and brains to make it."""
275	" The woman yelled at him. ""You're going the wrong way!"" she yelled. ""Why don't you obey the rules?"" She was pretty. He stopped. He got off his bike. He said, ""I was just trying to save time."" She said, ""Well, you won't be saving time if you injure someone. In fact, a collision might injure you too. A collision might damage your bike. The police might question you. You might end up in the hospital. You might spend days in the hospital. Your bike might end up in a repair shop. The victim might sue you. You might end up in court. You might spend days in court. All of these things will take time. A lot of time. They will cost money too. They might cost you an arm and a leg. Bike accidents happen daily in Manhattan. Do you want to be next?"" He asked, ""Are you single?"""
276	" They were walking toward the elevator. He was sucking on a paper clip. They got to the elevator. He pushed the Down button. They waited. He decided to throw out the paper clip. But no trash can was nearby. He didn't want to throw the paper clip on the floor. The elevator door opened. He dropped the paper clip down the elevator shaft. His wife said, ""What are you doing? The elevator shaft isn't a trash can. It's part of the elevator system. Maybe that paper clip will land in the motor. Maybe the motor will burn out. Maybe we'll crash to the floor."" She walked out of the elevator. He followed her. ""What are you doing?"" he asked. She said, ""I'm taking the stairs. And so are you."" They returned home later that day. A sign on the elevator said, ""Please Use Stairs."" She said, ""I hope nobody died."""
277	" She said, ""Let's do our school project about bikers breaking rules."" He agreed. They took notepads to Union Square. They watched and waited. They put check marks next to each violation. After two hours, they went home. They counted their check marks. Forty-five bikers went through red lights. Fifty bikers traveled against traffic. Twenty bikers rode on the sidewalk. Thirty bikers rode through crosswalks while pedestrians were using the crosswalks. Five bikers rode with no hands. Ten bikes had no bells. ""We need to go out tonight,"" she said. ""We need to count the bikes without headlights and taillights."" He said, ""I'm sure we'll see plenty. Too many riders think the city lights are bright enough. They think everyone can see them. But the biggest problem isn't even a rule violation. More than half the riders don't wear helmets. They don't appreciate how their skulls can crack like an eggshell."""
278	" One year of practice was all he needed. He practiced bowling for a year. Then he entered a pro tournament. He bowled three 300 games for a perfect 900 series. He did that six times against six competitors. He won the tournament. He practiced pitching a baseball for a year. He joined the New York Yankees. He pitched a perfect game against the Boston Red Sox. He struck out every batter on just three pitches. He practiced tennis for a year. He entered a pro tournament. Nobody could return his serves or volleys. He won the tournament. He practiced golf for a year. He qualified for the U.S. Open. He birdied all 72 holes in the U.S. Open. He won the Open by 70 strokes. He retired from all four sports. Asked why, he said, ""I believe in giving back. I'm going to write a book called, 'Practice Makes Perfect'."""
279	" He turned on his TV. The price for Facebook was hovering at $39 a share. He placed a market order online for 128 shares. Then he realized he had made a mistake. He should have placed a limit order. A market order could fill at ANY price. A limit order could fill at a price no higher than HIS limit price. The order hadn't filled yet. He tried to cancel his order. It didn't cancel. He called his stockbroker. He explained his problem to the representative. She said, ""Don't worry. All market orders are time-stamped. For example, let's say the shares were $39.10 at 11:30. If you placed a market order at 11:30, you would pay $39.10. Not a penny more."" He said, ""Are you sure? I've never heard that before."" She said, ""Count on it."" He felt better. Later that day, his market order filled at $44 a share."
280	" In early spring, her eyes got itchy. He bought eye drops for her. He bought antihistamines for her. She took the antihistamines. They helped, but not completely. She didn't take the eye drops. ""Why don't you try the drops?"" he asked. She said she hated eye drops. He said, ""But it takes only a few seconds to put drops in your eyes. The itching continues all day. Would you rather suffer all day, or for just a few seconds?"" She said, ""Of course I'd rather suffer for just a few seconds. But not if it involves eye drops. I hate them!"" He asked, ""But why? Did something bad happen the last time you used them?"" She said, ""No, nothing bad ever happened, because I've never used them!"" He asked, ""Well, how do you know you hate them if you've never used them?"" She said, ""Because I just know, that's how!"""
281	" She came home from work. Her son was loading up his car. She asked, ""What are you doing?"" He said, ""I'm moving out."" She said, ""This is sort of sudden, isn't it?"" He said he had been laid off that morning. She said, ""Well, that's too bad. But you can find another job around here, can't you?"" He said, ""Mom, I grew up here. I went to school here. I've had a few jobs here. I think losing this job is a sign. It's telling me it's time. It's time to move on and move up. My future is elsewhere. I'm moving to the big city."" She said, ""Well, that sounds nice. Jacksonville is only 60 miles away. You can come home every weekend."" He said, ""Mom, when I say 'the big city,' I don't mean Jacksonville, Florida. I mean New York City, New York!"" She couldn't stop the tears."
282	" It was Evan's first time to walk alone to the school bus stop. The bus stop was a block from his home. It was next to a bodega. A bodega worker saw Evan. He offered Evan, 6, a soda. He led Evan down into the basement. He choked him to death. He put his body into a plastic bag. He put the bag on the sidewalk with other bags. Garbage workers put the bag into the garbage truck. Evan's body disappeared forever. The worker moved out of Manhattan. He got married and had a little girl. He told a relative he had killed a boy. The relative eventually told the police. The police questioned the worker. He confessed to the crime. After 30 years, Evan's parents finally learned what had happened to him. ""Why did he kill our little boy? What did Evan ever do to him?"" asked his mom."
283	" She walked into a NewBrands drugstore. She needed to buy batteries and toothpaste. She walked over to the Quick-Find kiosk. She pressed the English Help button on the screen. The kiosk said, ""Welcome to NewBrands. How may I help you?"" She said, ""I'm looking for Supercell AA batteries and Doublewhite toothpaste."" The kiosk said, ""One moment, please."" A moment later, it produced a printout. She read the printout. It said, ""Supercell AA batteries, first floor, aisle A, top shelf, $6 per 6-pack. Doublewhite toothpaste, second floor, aisle B, bottom shelf, $3 per 8-ounce tube."" Below that were directions to each item. Below the directions was a detailed map. Three red circles were on the map. One circle said, ""You are here."" Another said, ""Batteries."" Another said, ""Toothpaste."" An arrow pointed north. The kiosk asked, ""Is there anything else?"" She said no. The kiosk said, ""Thank you for shopping at NewBrands."""
284	 Fleet Week occurs every May. Two U.S. Navy ships were at Piers 90 and 92. Saturday afternoon, Herb walked by himself almost 30 blocks to the Intrepid Museum at 46th Street. He then joined the crowd walking north to 54th Street. Everyone was walking on the bike path. The southbound bikers had to ride in the northbound bikers' lane. Herb came to the two Navy ships. He admired them through the chain link fence. Which one should I visit first, he wondered. He got up to 52nd Street. He saw a huge line to his left. It was the line of people waiting to visit the ships. The line was longer than a football field. There were four loops in the line. The line wasn't even moving! He was already tired from walking. He certainly wasn't going to stand in that long line. Maybe I'll come early tomorrow, he thought.
285	" Few diners were in the steak restaurant. Jody saw two tables that he liked. ""My friends and I are eating here Sunday. Which of these tables gets less foot traffic?"" he asked a worker. She said, ""That cabinet behind table 81 contains all the dishes and glasses. Table 73 is much quieter."" Sunday, Jody and three friends went to the restaurant. Eight diners were at nearby table 74. Four diners were at nearby table 72. A diner's purse sat on the floor beside table"
286	" Jerry had a long face. ""What's the problem?"" asked Ben, his college roommate. ""This girl in my speech class won't go out with me,"" Jerry said. Ben asked, ""Did she give you a reason?"" Jerry said no. ""Well, there could be several reasons,"" said Ben. ""Maybe she has a boyfriend. Maybe she's going for the dean's list. Maybe she doesn't like your looks. Maybe she doesn't like your personality. But I think I know the real reason."" Jerry asked, ""What's that?"" Ben said, ""The same reason most people don't want you for a roommate-you smoke! Your clothes smell. Your breath smells. Your hair smells. You're infecting people with second- hand lung cancer. Who wants to date a guy like that? I'm sure she's a nonsmoker. Forget about her. You need to find a girl who smokes."" Jerry said, ""I did that once. Kissing her was like licking an ash tray."""
287	" A vice president of a Manhattan bank needed an assistant. He told his secretary to put an ad on Craigslist. ""I want recent MBA graduates,"" he said. About 200 applicants responded to the detailed ad. The secretary made a list of the applicants. She organized them by sex, school, and languages spoken. She presented the list to her boss. He didn't even look at it. He said, ""As you know, I went to Drexel. So, I'm partial to Drexel graduates. Of course, I can't put that in the ad. How many Drexel graduates are there?"" She said there were nine. ""I have a slightly jealous wife. I can't hire a woman,"" he said. His secretary said, ""There are six male Drexel graduates."" He asked, ""How many speak Japanese?"" She said there were two. He said, ""Call them up. Find out if either of them plays golf. I'll interview the golfer."""
288	" The Big Apple BBQ was at Madison Square Park. It occurs every June for one weekend. There were live musicians on a music stage. There were two beer gardens. There were ice cream floats and fried pies. But mostly there was meat-barbecued meat. There were almost 20 barbecue vendors. They sold baby back ribs. They sold smoked sausage. They sold pulled pork shoulder. They sold beef brisket. There were long lines at every vendor. A barbecue plate was only $8. ""What's beef brisket?"" Simon asked a vendor. She said, ""It's breast meat. It's boneless. You can order it fatty or lean."" Simon ordered fatty brisket. He got four small pieces. No wonder it's only $8, he thought. But the meat was delicious. He threw the empty plate into one of the many trashcans. A woman standing nearby said, ""This trashcan is the only place where there is no line."""
289	" He peeled the orange. He separated all the sections. He put them on a plate. He took them to his wife. She took a bite. ""This orange is no good,"" she said. ""There's no juice! Where's the juice?"" He said, ""Well, not all oranges are juicy, honey. Oranges are just like people. Some are beautiful, and some are ugly. That's an ugly orange. I'll get you another one."" She said, ""No, you eat this one. Then you'll appreciate how 'ugly' it is."" He said, ""No, I'll take your word for it."" She said, ""No, if you eat it, you'll remember it. Then you'll be more careful about selecting them."" He said, ""Selecting them? What's to select? An orange is an orange. They all look the same."" She said, ""No, they're not. They look the same, but they don't weigh the same. Compare them. The heavier ones are the juicier ones."""
290	 Mickey got on the narrow wooden escalator at Macy's. He was going down. An old lady was on the step in front of him. A man and woman got on the steps right behind Mickey. The man started talking loudly. Mickey turned around to look at him. He didn't notice Mickey's glare. Mickey put up with the loud talking for two flights. At the sixth floor landing, he stood aside. He let the couple pass by. He got on the escalator step directly behind them. He pulled out his cell phone. He started talking loudly to nobody. They both looked at him. He ignored them. He continued talking loudly about nothing to nobody. The man stopped talking. The couple stood aside at the next landing. Mickey got on the escalator. Still talking, he turned around to see where they were. They were still on the landing, watching him go down.
291	 Nora walked from her tenth-floor apartment to the elevator bank. The building had six elevators. She pushed the Down elevator button. She waited. The bell rang and a red light lit up. She casually walked over to the farthest elevator. But the door was already closing. She had to stick her arm into the gap. The door reopened. She got into the elevator. Since when does the door close so quickly, she wondered. An old woman was in the elevator. She quickly pushed the Close Door button. Nora realized what had happened. The old woman was in a hurry. She had pushed the Close Door button on the tenth floor. That's why the door had closed so quickly. Nora was annoyed. She pushed the button for floor seven. Just before the door opened, Nora pushed all the buttons for floors six through two. Nora got out at the seventh floor.
292	" There was a huge dinner at the United Nations. The dinner honored Dr. Marco Marx. He was named the World's Greatest Doctor. The President of the United States presented him the award. ""Why did he get that award?"" asked Luke. Nancy said, ""You don't know? He found a cure for heart disease. He found a cure for cancer. He found a cure for strokes. He found a cure for tuberculosis. He found a cure for malaria. He's trying to find a cure for diabetes. Millions of people are alive because of his work. He deserves hundreds of awards. But he doesn't want them. Award dinners interrupt his work. He works 16 hours a day trying to find cures."" Luke said, ""Well, he's forgetting mankind's number one problem. He should be trying to find a cure for baldness."" Nancy said, ""Baldness doesn't kill anyone."" Luke said, ""It's killing my love life."""
293	" In 2013 they will finish building One World Trade Center. It's also known as the Freedom Tower. It will be the tallest building in Manhattan. ""Tall, schmall,"" said Hal. ""Ten years to build it. They built BOTH Twin Towers in just seven years. Those were beautiful buildings."" Cheryl said, ""Beautiful? Are you kidding? They were two tall rectangles. What's so beautiful about rectangles?"" Hal said, ""They were more than just rectangles. They had inner beauty. They were the heart of our city. Almost every film made in the city featured the towers. I miss them. Why didn't they just rebuild them? That would have shown the terrorists. They couldn't say, 'Look! We destroyed the Twin Towers.' Everyone would say, 'Excuse me. I still see the Twin Towers. You didn't destroy anything.'"" Cheryl said, ""Well, they destroyed thousands of people and their loving families."" Hal said, ""Yes. That can't be rebuilt."""
294	" Robin did not buy Google when it went public. He had $20,000 in savings. But he was afraid. He didn't want to risk all his savings. Google's stock price almost tripled in the first year. Robin's $20,000 investment would have been worth almost $60,000. He has regretted his failure to invest ever since. Today, Google's stock price is more than five times the original price. Robin's $20,000 investment would be worth $100,000. He kicks himself for not investing. But he learned something. It's better to act than not act. Stock is like a pretty girl. If you like what you see, ask her out. If you don't ask, you might spend years wondering ""what if."" So, when Facebook went public, Robin invested all his savings. He was not going to repeat his Google mistake. Facebook's stock went south. But Robin doesn't regret his decision. At least he pulled the trigger."
295	" Stacy's Blackberry stopped working properly. The trackball wouldn't scroll up. She took her phone to the Verizon store. A worker said, ""You need a new phone. We'll send you one. Then we'll transfer your contacts to it."" Several days later, Stacy took her old and new Blackberrys to Verizon. A worker tried to transfer Stacy's contacts. None transferred. He tried again. This time, some contacts transferred. He tried again. This time, there were many duplicate contacts. ""This isn't working,"" said Stacy. The worker said, ""Go to Blackberry's website. Follow the instructions for backup and restore. That might work."" That evening, Stacy spent two hours on her phone with a technician. But they weren't able to transfer her contacts. The next morning, Stacy returned to Verizon. She explained her problem to a worker. He said, ""Let me try to clean the trackball."" Minutes later, Stacy's old phone was working like new."
296	" Sandra went for her annual checkup. Her health insurance covered the entire cost. She didn't even have to pay a co-pay. After the exam, her doctor said, ""You seem to be in good health. We'll just wait for the blood test results."" A week later, her doctor's secretary called. ""Can you come in next week?"" she asked. When Sandra came in, Dr. Blake said, ""Your cholesterol's high. You should eat less meat and more fish."" Several weeks later, Sandra got a bill for the second office visit. Sandra called the office. She said, ""Why did you charge me for the second office visit? Dr. Blake talked to me for less than five minutes. She could've just called me. Why did I have to come into the office? That's not fair."" The secretary said, ""I'm sorry you feel that way. Call your insurance company. Maybe they'll adjust the bill for you."""
297	" He opened an email from AARP. It said, ""Enter for a chance to collect $50,000 for retirement!"" That sounds easy, he thought. Of course, the ""chance"" was probably one in ten million. But that's better than nothing, he thought. He clicked on the link. He clicked on, ""I have read the official rules."" He clicked on Get Started. The new link asked for his email address. It asked for a password. It asked for his name. It asked for his address. It asked for other information. He filled in all the blanks. His wife walked into the room. ""What are you doing?"" she asked. He said, ""I'm entering a contest for $50,000."" She said, ""Why waste your time? Spend your time networking with others. Spend your time writing a book. Spend your time inventing something. You'll have a better chance of making $50,000, and you'll be prouder of doing so."""
298	" Ross asked, ""Do old people smell bad?"" Sharon said, ""They sure do. It's called 'decay.'"" Ross laughed. He said, ""No, it isn't. Decay happens to dead things. Old people aren't dead yet. They're still alive."" Sharon said, ""Okay, how about 'ripe' instead of 'decay'? Whatever you call it, I don't like to be near it."" Ross said, ""Well, a new study just came out. It says that old people don't smell bad at all. Researchers had old people sleep in T-shirts. They had middle-aged people sleep in T-shirts. They had teenagers sleep in T-shirts. Each person slept in the same T-shirt for five nights straight. Then the researchers collected all the T- shirts. They didn't wash them. They asked volunteers to smell the T-shirts. The volunteers said that the old people's T-shirts smelled the best. They said that their T-shirts actually smelled pleasant."" Sharon said, ""Pleasant?! How old were the volunteers?"""
299	" She was in Staples. She told the clerk behind the counter, ""I need to order some Pilot red gel pens. You never have them in stock."" Pointing, he said, ""Okay, just go over to that computer. You can order them there."" She said, ""Please help me. I don't want to make any mistakes."" He left the register. He met her over at the computer. He typed in all the information. He finished ordering the pens for her. He went back behind the counter to his register. She followed. She walked directly to his register. Four people were in line at another register. One man said, ""Excuse me, miss. The line is over here."" She said, ""I'm sorry. I was here already. You can ask him."" The clerk said, ""Sir, she's not cutting in line."" She said, ""But thank you for saying something. Every line needs a security guard like you."""
300	" Bev was looking for an apartment to rent. Andy had asked Patty, ""Will you please help me out? Show Bev some apartments. I'll split my commission with you."" Patty agreed. She met Bev near Battery Park. Patty said hello. Bev was snooty. She said, ""So, you're Andy's little helper."" Patty wasn't Andy's helper. In fact, she was Andy's senior. But she didn't correct Bev. They started walking to an apartment building. Patty said, ""So, you work at Citigroup?"" She was just making small talk. Bev said, ""Where I work is not your concern. You are here just to show me apartments. If you can't remember that, I'll inform Andy."" Patty stopped walking. Bev stopped too. Patty pulled out her cell phone. She called Andy. She said, ""I'm downtown with Bev. You can show her these apartments yourself. I have better things to do."" Bev heard every word. Patty walked off."
